Drive_ID,Vendor,Model,Firmware_Version,Temperature_C,Total_TBW_TB,Total_TBR_TB,Power_On_Hours,Unsafe_Shutdowns,Media_Errors,Percent_Life_Used,Available_Spare,SMART_Warning_Flag,Failure_Mode,Failure_Flag
NVME-12651,Crucial,P5 Plus,2.1.0,25.3,199.45,203.62,6413,0,0,16.6,98.3,0,0,0
NVME-12652,Western Digital,SN850,3.0.5,70.8,419.43,385.42,30780,1,6,35.0,96.5,0,2,1
NVME-12653,Western Digital,SN850,1.0.0,35.8,189.12,174.1,4480,2,0,15.8,98.4,0,0,0
NVME-12654,Samsung,980 Pro,1.1.2,84.6,321.31,384.04,6632,2,6,26.8,97.3,1,2,1
NVME-12655,Intel,670p,2.1.0,35.1,206.47,195.08,56,1,10,17.2,98.3,1,5,1
NVME-12656,Crucial,P5 Plus,3.0.5,42.4,1116.82,592.01,32829,0,41,93.1,8.4,1,1,1
NVME-12657,Seagate,FireCuda 530,1.0.0,28.5,925.53,1040.54,23086,0,0,77.1,92.3,0,0,0
NVME-12658,Intel,670p,2.0.1,33.2,1219.38,523.46,13369,0,23,100.0,5.3,1,1,1
NVME-12659,Intel,670p,2.1.0,32.5,314.41,332.99,21039,0,0,26.2,97.4,0,0,0
NVME-12660,Crucial,P5 Plus,1.0.0,44.6,228.85,196.48,13208,0,0,19.1,98.1,0,0,0
NVME-12661,Western Digital,SN850,3.0.5,42.2,940.79,802.8,37666,48,3,78.4,92.2,1,3,1
NVME-12662,Seagate,FireCuda 530,3.0.5,42.3,201.29,206.55,10244,0,0,16.8,98.3,0,0,0
NVME-12663,Western Digital,SN850,1.1.2,41.3,508.65,527.43,23503,3,0,42.4,95.8,0,0,0
NVME-12664,Crucial,P5 Plus,3.0.5,73.2,290.87,343.75,8514,0,7,24.2,97.6,0,2,1
NVME-12665,Western Digital,SN850,3.0.5,37.7,80.59,90.81,6469,0,0,6.7,99.3,0,0,0
NVME-12666,Seagate,FireCuda 530,1.0.0,45.8,839.29,993.28,36842,1,98,69.9,93.0,1,4,1
NVME-12667,Samsung,980 Pro,1.1.2,64.6,706.98,708.06,17267,1,5,58.9,94.1,0,2,1
NVME-12668,Intel,670p,1.1.2,42.9,318.5,334.08,10357,0,0,26.5,97.3,0,0,0
NVME-12669,Western Digital,SN850,3.0.5,33.7,1207.8,48.56,1442,1,44,100.0,0.7,1,1,1
NVME-12670,Samsung,980 Pro,2.1.0,27.5,1205.86,556.53,15384,1,48,100.0,9.9,1,1,1
NVME-12671,Samsung,980 Pro,2.0.1,36.3,329.79,374.86,25452,37,8,27.5,97.3,1,3,1
NVME-12672,Seagate,FireCuda 530,2.0.1,43.6,764.81,759.41,19248,0,0,63.7,93.6,0,0,0
NVME-12673,Crucial,P5 Plus,1.1.2,38.3,1067.66,1237.37,34867,2,0,89.0,91.1,0,0,0
NVME-12674,Western Digital,SN850,2.0.1,40.0,1270.33,700.73,28275,1,47,100.0,5.7,1,1,1
NVME-12675,Intel,670p,1.0.0,31.5,252.63,299.01,16725,0,0,21.1,97.9,0,0,0
NVME-12676,Western Digital,SN850,2.0.1,32.8,349.27,313.09,29355,2,0,29.1,97.1,0,0,0
NVME-12677,Crucial,P5 Plus,1.0.0,33.3,1257.6,247.15,11809,0,33,100.0,0.6,1,1,1
NVME-12678,Seagate,FireCuda 530,1.0.0,63.4,1586.99,1797.95,34410,0,11,100.0,86.8,0,2,1
NVME-12679,Crucial,P5 Plus,2.1.0,40.4,103.16,109.05,5293,0,0,8.6,99.1,0,0,0
NVME-12680,Intel,670p,1.0.0,81.6,220.39,236.73,9825,0,9,18.4,98.2,1,2,1
NVME-12681,Intel,670p,2.0.1,28.3,261.17,239.16,11133,0,0,21.8,97.8,0,0,0
NVME-12682,Western Digital,SN850,3.0.5,42.6,184.05,199.23,15684,43,9,15.3,98.5,1,3,1
NVME-12683,Intel,670p,3.0.5,65.7,460.18,481.88,26103,1,3,38.3,96.2,0,2,1
NVME-12684,Intel,670p,1.1.2,74.4,1093.22,1113.95,28807,0,8,91.1,90.9,0,2,1
NVME-12685,Samsung,980 Pro,1.1.2,37.8,1662.81,1586.64,494,1,11,100.0,86.1,1,5,1
NVME-12686,Crucial,P5 Plus,3.0.5,81.6,773.68,801.54,30345,1,14,64.5,93.6,1,2,1
NVME-12687,Seagate,FireCuda 530,1.1.2,24.5,542.49,603.29,32839,1,0,45.2,95.5,0,0,0
NVME-12688,Western Digital,SN850,1.0.0,35.7,232.58,262.71,5144,0,0,19.4,98.1,0,0,0
NVME-12689,Western Digital,SN850,3.0.5,39.3,719.97,784.5,29528,0,0,60.0,94.0,0,0,0
NVME-12690,Crucial,P5 Plus,2.0.1,74.7,1602.66,1597.22,37168,1,5,100.0,86.6,0,2,1
NVME-12691,Samsung,980 Pro,3.0.5,34.9,939.86,1116.48,24153,0,0,78.3,92.2,0,0,0
NVME-12692,Intel,670p,1.0.0,41.8,749.85,751.02,17397,0,0,62.5,93.8,0,0,0
NVME-12693,Intel,670p,2.0.1,30.7,1180.41,1145.03,32829,2,0,98.4,90.2,0,0,0
NVME-12694,Intel,670p,2.0.1,83.7,73.67,81.2,2273,0,14,6.1,99.4,1,2,1
NVME-12695,Western Digital,SN850,2.1.0,36.0,38.39,39.72,1111,11,3,3.2,99.7,0,3,1
NVME-12696,Western Digital,SN850,3.0.5,32.2,162.2,150.63,7182,0,0,13.5,98.6,0,0,0
NVME-12697,Intel,670p,3.0.5,28.0,260.32,234.02,6134,1,0,21.7,97.8,0,0,0
NVME-12698,Seagate,FireCuda 530,3.0.5,40.3,718.13,622.2,30916,0,0,59.8,94.0,0,0,0
NVME-12699,Samsung,980 Pro,2.0.1,36.7,804.19,672.15,17854,3,0,67.0,93.3,0,0,0
NVME-12700,Seagate,FireCuda 530,2.1.0,33.8,1171.22,657.81,25132,1,47,97.6,4.2,1,1,1
NVME-12701,Western Digital,SN850,2.1.0,33.6,171.66,155.52,3526,1,0,14.3,98.6,0,0,0
NVME-12702,Western Digital,SN850,1.1.2,40.8,809.15,670.27,23634,0,0,67.4,93.3,0,0,0
NVME-12703,Seagate,FireCuda 530,1.1.2,38.2,916.24,777.2,27793,0,0,76.4,92.4,0,0,0
NVME-12704,Intel,670p,1.0.0,35.1,551.71,635.6,37981,0,22,46.0,95.4,1,4,1
NVME-12705,Crucial,P5 Plus,1.0.0,35.6,33.73,32.85,2339,0,0,2.8,99.7,0,0,0
NVME-12706,Seagate,FireCuda 530,3.0.5,38.1,1056.32,1177.25,22239,11,1,88.0,91.2,0,3,1
NVME-12707,Intel,670p,2.0.1,28.7,156.81,156.78,11441,1,0,13.1,98.7,0,0,0
NVME-12708,Samsung,980 Pro,2.0.1,32.1,1189.16,306.55,13604,1,26,99.1,1.5,1,1,1
NVME-12709,Western Digital,SN850,3.0.5,33.4,27.96,31.67,49,0,9,2.3,99.8,1,5,1
NVME-12710,Western Digital,SN850,2.1.0,40.7,1111.95,934.23,23038,1,17,92.7,5.8,1,1,1
NVME-12711,Samsung,980 Pro,1.1.2,37.2,1294.82,1340.1,30526,0,47,100.0,9.3,1,1,1
NVME-12712,Seagate,FireCuda 530,2.0.1,40.8,1261.54,186.81,7497,1,45,100.0,8.6,1,1,1
NVME-12713,Crucial,P5 Plus,2.1.0,35.3,29.28,34.69,852,2,0,2.4,99.8,0,0,0
NVME-12714,Samsung,980 Pro,1.1.2,45.3,248.85,276.4,13577,34,9,20.7,97.9,1,3,1
NVME-12715,Seagate,FireCuda 530,1.1.2,48.5,1313.89,1571.33,28800,0,0,100.0,89.1,0,0,0
NVME-12716,Seagate,FireCuda 530,1.0.0,50.0,1227.93,645.06,22679,1,46,100.0,8.9,1,1,1
NVME-12717,Western Digital,SN850,3.0.5,29.6,603.88,634.71,12559,0,0,50.3,95.0,0,0,0
NVME-12718,Western Digital,SN850,1.0.0,35.9,397.85,449.69,12185,13,4,33.2,96.7,0,3,1
NVME-12719,Western Digital,SN850,2.0.1,28.5,1353.51,1515.29,34391,1,0,100.0,88.7,0,0,0
NVME-12720,Crucial,P5 Plus,2.0.1,36.5,28.46,30.21,1389,1,0,2.4,99.8,0,0,0
NVME-12721,Intel,670p,1.0.0,32.6,773.81,718.08,16156,0,0,64.5,93.6,0,0,0
NVME-12722,Western Digital,SN850,2.1.0,37.3,1212.51,1109.85,26783,0,0,100.0,89.9,0,0,0
NVME-12723,Crucial,P5 Plus,3.0.5,84.2,861.07,841.94,36662,1,13,71.8,92.8,1,2,1
NVME-12724,Crucial,P5 Plus,3.0.5,34.8,313.5,365.26,12998,2,0,26.1,97.4,0,0,0
NVME-12725,Samsung,980 Pro,2.0.1,29.4,474.87,548.02,10555,20,6,39.6,96.0,0,3,1
NVME-12726,Samsung,980 Pro,2.0.1,32.6,1275.51,510.73,21336,0,38,100.0,5.8,1,1,1
NVME-12727,Samsung,980 Pro,1.1.2,30.0,1277.13,366.17,24124,0,31,100.0,1.0,1,1,1
NVME-12728,Samsung,980 Pro,2.0.1,40.9,310.77,361.19,7331,0,0,25.9,97.4,0,0,0
NVME-12729,Crucial,P5 Plus,3.0.5,36.8,906.98,844.72,20453,1,0,75.6,92.4,0,0,0
NVME-12730,Western Digital,SN850,2.1.0,38.6,677.11,771.81,21133,1,0,56.4,94.4,0,0,0
NVME-12731,Intel,670p,2.1.0,32.6,616.66,705.3,33618,0,0,51.4,94.9,0,0,0
NVME-12732,Western Digital,SN850,1.1.2,36.0,207.23,213.51,10974,0,0,17.3,98.3,0,0,0
NVME-12733,Seagate,FireCuda 530,2.0.1,42.3,301.94,316.51,21398,0,0,25.2,97.5,0,0,0
NVME-12734,Western Digital,SN850,2.0.1,31.5,104.31,118.82,9299,0,0,8.7,99.1,0,0,0
NVME-12735,Seagate,FireCuda 530,1.1.2,24.9,785.79,922.21,37904,23,4,65.5,93.5,0,3,1
NVME-12736,Western Digital,SN850,1.1.2,41.4,418.7,366.1,13848,1,0,34.9,96.5,0,0,0
NVME-12737,Intel,670p,2.0.1,33.5,671.18,646.58,13455,0,0,55.9,94.4,0,0,0
NVME-12738,Samsung,980 Pro,1.1.2,24.4,134.53,110.32,9459,0,0,11.2,98.9,0,0,0
NVME-12739,Samsung,980 Pro,1.1.2,33.0,1521.69,1404.79,31362,0,0,100.0,87.3,0,0,0
NVME-12740,Samsung,980 Pro,1.0.0,35.4,857.5,731.4,29139,0,0,71.5,92.9,0,0,0
NVME-12741,Crucial,P5 Plus,2.0.1,42.1,116.76,106.32,312,1,9,9.7,99.0,1,5,1
NVME-12742,Intel,670p,3.0.5,35.0,56.58,48.49,2481,2,0,4.7,99.5,0,0,0
NVME-12743,Western Digital,SN850,1.0.0,31.6,1129.04,339.38,33666,2,37,94.1,7.8,1,1,1
NVME-12744,Seagate,FireCuda 530,2.0.1,32.1,153.51,143.47,4355,2,0,12.8,98.7,0,0,0
NVME-12745,Western Digital,SN850,1.1.2,37.6,219.13,224.08,7389,2,0,18.3,98.2,0,0,0
NVME-12746,Samsung,980 Pro,1.1.2,77.1,306.17,336.93,10827,1,14,25.5,97.4,0,2,1
NVME-12747,Samsung,980 Pro,1.1.2,36.3,263.34,225.5,8557,0,98,21.9,97.8,1,4,1
NVME-12748,Western Digital,SN850,2.1.0,37.8,1148.57,427.35,12107,0,44,95.7,5.4,1,1,1
NVME-12749,Crucial,P5 Plus,2.0.1,27.9,571.75,634.2,38996,0,0,47.6,95.2,0,0,0
NVME-12750,Seagate,FireCuda 530,2.1.0,27.5,147.99,176.73,2976,0,0,12.3,98.8,0,0,0
NVME-12751,Samsung,980 Pro,2.0.1,29.3,103.33,123.55,6183,0,0,8.6,99.1,0,0,0
NVME-12752,Seagate,FireCuda 530,2.1.0,24.5,302.91,262.5,10741,0,0,25.2,97.5,0,0,0
NVME-12753,Intel,670p,2.1.0,35.7,638.84,704.48,35589,0,0,53.2,94.7,0,0,0
NVME-12754,Intel,670p,1.0.0,79.8,250.06,224.28,11657,1,3,20.8,97.9,0,2,1
NVME-12755,Intel,670p,1.1.2,29.2,1280.47,256.21,12642,0,6,100.0,5.6,1,1,1
NVME-12756,Samsung,980 Pro,1.1.2,59.4,375.46,423.95,26625,0,13,31.3,96.9,0,2,1
NVME-12757,Crucial,P5 Plus,3.0.5,38.4,433.71,390.98,22086,0,0,36.1,96.4,0,0,0
NVME-12758,Samsung,980 Pro,3.0.5,39.6,314.89,281.34,13512,2,0,26.2,97.4,0,0,0
NVME-12759,Western Digital,SN850,2.0.1,37.6,24.7,25.57,730,0,0,2.1,99.8,0,0,0
NVME-12760,Western Digital,SN850,2.1.0,42.2,1057.05,1210.64,26920,2,0,88.1,91.2,0,0,0
NVME-12761,Seagate,FireCuda 530,3.0.5,38.5,1292.77,699.99,25672,0,31,100.0,8.4,1,1,1
NVME-12762,Intel,670p,1.1.2,60.6,948.78,1047.05,22615,0,10,79.1,92.1,0,2,1
NVME-12763,Intel,670p,1.1.2,38.9,1297.27,835.44,24409,0,41,100.0,2.9,1,1,1
NVME-12764,Samsung,980 Pro,2.1.0,67.7,628.44,605.79,32455,0,4,52.4,94.8,0,2,1
NVME-12765,Seagate,FireCuda 530,1.0.0,38.9,1081.42,317.33,6334,2,6,90.1,7.8,1,1,1
NVME-12766,Western Digital,SN850,3.0.5,34.5,240.86,235.15,14471,1,0,20.1,98.0,0,0,0
NVME-12767,Seagate,FireCuda 530,2.0.1,25.0,1230.5,1467.27,37309,1,0,100.0,89.7,0,0,0
NVME-12768,Crucial,P5 Plus,2.0.1,79.9,1441.49,1271.83,38362,0,8,100.0,88.0,0,2,1
NVME-12769,Western Digital,SN850,2.1.0,31.9,1304.74,435.9,39078,0,12,100.0,3.1,1,1,1
NVME-12770,Western Digital,SN850,1.0.0,78.6,443.46,404.03,9521,1,13,37.0,96.3,0,2,1
NVME-12771,Intel,670p,1.1.2,39.4,520.26,477.4,16784,2,0,43.4,95.7,0,0,0
NVME-12772,Intel,670p,3.0.5,34.9,159.35,171.48,7883,1,0,13.3,98.7,0,0,0
NVME-12773,Seagate,FireCuda 530,1.1.2,32.2,1305.95,1186.6,86,0,17,100.0,89.1,1,5,1
NVME-12774,Intel,670p,1.1.2,29.8,1222.53,393.55,8961,0,46,100.0,7.3,1,1,1
NVME-12775,Crucial,P5 Plus,2.1.0,38.9,212.93,187.07,6363,0,0,17.7,98.2,0,0,0
NVME-12776,Samsung,980 Pro,1.1.2,35.5,375.17,370.54,28061,0,75,31.3,96.9,1,4,1
NVME-12777,Samsung,980 Pro,2.1.0,35.8,5.0,4.42,256,0,0,0.4,100.0,0,0,0
NVME-12778,Samsung,980 Pro,1.0.0,33.7,475.99,469.3,27938,1,0,39.7,96.0,0,0,0
NVME-12779,Samsung,980 Pro,1.1.2,42.9,1159.36,53.64,5231,1,40,96.6,4.7,1,1,1
NVME-12780,Intel,670p,1.0.0,40.9,1315.64,290.37,24466,1,34,100.0,1.5,1,1,1
NVME-12781,Western Digital,SN850,2.1.0,24.1,392.49,458.08,27003,0,0,32.7,96.7,0,0,0
NVME-12782,Crucial,P5 Plus,3.0.5,26.7,697.12,717.05,33884,0,0,58.1,94.2,0,0,0
NVME-12783,Western Digital,SN850,1.0.0,42.8,1203.85,214.43,10968,0,23,100.0,8.6,1,1,1
NVME-12784,Western Digital,SN850,1.0.0,36.4,1178.84,531.0,36929,0,33,98.2,4.9,1,1,1
NVME-12785,Crucial,P5 Plus,2.1.0,38.0,54.0,45.36,2079,0,0,4.5,99.5,0,0,0
NVME-12786,Western Digital,SN850,2.1.0,37.9,1092.56,450.29,20118,1,41,91.0,8.1,1,1,1
NVME-12787,Intel,670p,1.1.2,30.1,376.36,323.41,22029,0,0,31.4,96.9,0,0,0
NVME-12788,Intel,670p,1.1.2,47.6,1236.53,204.86,22326,1,33,100.0,9.3,1,1,1
NVME-12789,Crucial,P5 Plus,1.0.0,34.8,572.92,485.21,369,0,12,47.7,95.2,1,5,1
NVME-12790,Intel,670p,2.0.1,33.5,654.46,584.38,18458,2,0,54.5,94.5,0,0,0
NVME-12791,Intel,670p,2.0.1,40.9,574.7,652.51,25775,29,8,47.9,95.2,1,3,1
NVME-12792,Intel,670p,2.1.0,31.9,916.59,1011.6,25826,0,0,76.4,92.4,0,0,0
NVME-12793,Western Digital,SN850,3.0.5,38.0,756.1,835.37,38469,0,0,63.0,93.7,0,0,0
NVME-12794,Western Digital,SN850,2.1.0,37.6,627.07,520.84,32239,0,0,52.3,94.8,0,0,0
NVME-12795,Crucial,P5 Plus,1.1.2,33.5,1273.66,708.01,16698,0,23,100.0,8.0,1,1,1
NVME-12796,Crucial,P5 Plus,1.1.2,77.9,960.36,934.72,28106,0,6,80.0,92.0,0,2,1
NVME-12797,Intel,670p,1.0.0,82.6,1129.38,1189.29,26176,1,5,94.1,90.6,1,2,1
NVME-12798,Samsung,980 Pro,1.0.0,26.9,108.76,89.56,3087,0,10,9.1,99.1,1,4,1
NVME-12799,Intel,670p,1.0.0,38.2,923.06,1077.43,24402,1,0,76.9,92.3,0,0,0
NVME-12800,Crucial,P5 Plus,2.0.1,39.5,68.71,78.32,4891,1,0,5.7,99.4,0,0,0
NVME-12801,Western Digital,SN850,1.0.0,36.4,564.65,616.56,32646,1,0,47.1,95.3,0,0,0
NVME-12802,Intel,670p,2.1.0,29.6,517.88,552.16,14107,1,0,43.2,95.7,0,0,0
NVME-12803,Crucial,P5 Plus,2.1.0,41.1,162.2,175.66,7046,1,0,13.5,98.6,0,0,0
NVME-12804,Crucial,P5 Plus,1.1.2,32.5,328.05,278.95,17737,0,0,27.3,97.3,0,0,0
NVME-12805,Western Digital,SN850,1.1.2,30.5,1201.1,1424.09,24156,1,0,100.0,90.0,0,0,0
NVME-12806,Seagate,FireCuda 530,1.1.2,28.5,1254.93,1605.74,33343,2,31,100.0,0.8,1,1,1
NVME-12807,Crucial,P5 Plus,1.1.2,35.9,274.41,286.49,7348,2,0,22.9,97.7,0,0,0
NVME-12808,Intel,670p,1.0.0,40.0,636.05,724.92,30767,41,4,53.0,94.7,1,3,1
NVME-12809,Seagate,FireCuda 530,2.0.1,38.1,1049.83,1139.98,21418,0,0,87.5,91.3,0,0,0
NVME-12810,Western Digital,SN850,1.1.2,36.4,1126.15,820.55,33127,1,19,93.8,4.4,1,1,1
NVME-12811,Crucial,P5 Plus,2.0.1,28.3,57.56,59.41,2288,1,0,4.8,99.5,0,0,0
NVME-12812,Samsung,980 Pro,3.0.5,28.3,252.97,251.21,8499,0,0,21.1,97.9,0,0,0
NVME-12813,Crucial,P5 Plus,1.0.0,38.4,400.42,447.09,8672,0,0,33.4,96.7,0,0,0
NVME-12814,Seagate,FireCuda 530,2.0.1,34.5,787.7,824.12,22609,1,0,65.6,93.4,0,0,0
NVME-12815,Intel,670p,1.0.0,31.2,1285.89,1464.7,32030,1,0,100.0,89.3,0,0,0
NVME-12816,Crucial,P5 Plus,1.0.0,65.2,302.21,318.33,17096,0,7,25.2,97.5,0,2,1
NVME-12817,Seagate,FireCuda 530,1.1.2,32.5,1268.2,1037.54,25805,0,0,100.0,89.4,0,0,0
NVME-12818,Seagate,FireCuda 530,1.0.0,84.5,594.72,653.08,14407,1,7,49.6,95.0,1,2,1
NVME-12819,Samsung,980 Pro,1.1.2,83.7,451.69,365.54,28716,2,14,37.6,96.2,1,2,1
NVME-12820,Western Digital,SN850,3.0.5,28.2,712.31,636.57,15303,0,0,59.4,94.1,0,0,0
NVME-12821,Crucial,P5 Plus,2.0.1,33.2,186.98,206.95,5751,0,0,15.6,98.4,0,0,0
NVME-12822,Seagate,FireCuda 530,2.0.1,32.7,39.05,43.89,1802,0,0,3.3,99.7,0,0,0
NVME-12823,Samsung,980 Pro,1.1.2,29.2,486.34,520.69,11285,0,0,40.5,95.9,0,0,0
NVME-12824,Crucial,P5 Plus,2.0.1,37.7,304.2,323.84,15678,0,0,25.4,97.5,0,0,0
NVME-12825,Crucial,P5 Plus,1.0.0,33.7,322.76,343.07,24604,1,0,26.9,97.3,0,0,0
NVME-12826,Crucial,P5 Plus,2.1.0,37.0,425.72,507.95,21196,15,2,35.5,96.5,0,3,1
NVME-12827,Intel,670p,2.0.1,42.0,1201.66,579.42,35049,0,19,100.0,8.9,1,1,1
NVME-12828,Crucial,P5 Plus,1.1.2,43.3,591.6,577.77,27174,1,0,49.3,95.1,0,0,0
NVME-12829,Samsung,980 Pro,2.1.0,35.8,240.85,220.15,15138,1,0,20.1,98.0,0,0,0
NVME-12830,Intel,670p,1.0.0,33.3,1251.39,332.47,21911,0,41,100.0,6.9,1,1,1
NVME-12831,Intel,670p,1.1.2,26.9,672.46,711.54,21955,2,0,56.0,94.4,0,0,0
NVME-12832,Seagate,FireCuda 530,2.0.1,30.9,177.34,167.34,15691,1,0,14.8,98.5,0,0,0
NVME-12833,Intel,670p,2.1.0,33.9,375.95,368.14,10880,0,0,31.3,96.9,0,0,0
NVME-12834,Crucial,P5 Plus,1.0.0,34.5,617.22,553.2,22859,1,0,51.4,94.9,0,0,0
NVME-12835,Western Digital,SN850,1.0.0,38.3,1303.38,855.17,32914,0,40,100.0,1.6,1,1,1
NVME-12836,Samsung,980 Pro,2.1.0,29.6,238.16,207.52,13675,0,0,19.8,98.0,0,0,0
NVME-12837,Intel,670p,3.0.5,29.3,1269.62,560.42,25603,1,36,100.0,1.4,1,1,1
NVME-12838,Samsung,980 Pro,3.0.5,38.7,1099.75,1187.8,28820,1,0,91.6,90.8,0,0,0
NVME-12839,Crucial,P5 Plus,2.1.0,38.3,1057.66,858.27,24783,0,0,88.1,91.2,0,0,0
NVME-12840,Samsung,980 Pro,1.1.2,41.5,1096.33,940.82,23722,0,17,91.4,2.3,1,1,1
NVME-12841,Intel,670p,2.1.0,37.4,1140.12,391.58,32625,1,28,95.0,3.9,1,1,1
NVME-12842,Samsung,980 Pro,2.0.1,35.5,106.69,99.84,8049,0,0,8.9,99.1,0,0,0
NVME-12843,Seagate,FireCuda 530,2.1.0,38.8,1087.16,1248.87,29230,1,0,90.6,90.9,0,0,0
NVME-12844,Seagate,FireCuda 530,3.0.5,25.3,737.29,611.69,38643,38,4,61.4,93.9,1,3,1
NVME-12845,Samsung,980 Pro,2.1.0,39.5,205.7,236.36,9769,37,9,17.1,98.3,1,3,1
NVME-12846,Samsung,980 Pro,2.0.1,39.5,421.63,474.47,13317,0,0,35.1,96.5,0,0,0
NVME-12847,Intel,670p,2.0.1,33.8,857.08,1019.97,27402,0,0,71.4,92.9,0,0,0
NVME-12848,Samsung,980 Pro,1.1.2,85.9,11.75,9.67,347,2,7,1.0,99.9,1,2,1
NVME-12849,Seagate,FireCuda 530,3.0.5,25.5,275.86,303.08,9876,0,0,23.0,97.7,0,0,0
NVME-12850,Crucial,P5 Plus,2.1.0,30.7,454.84,484.89,326,1,15,37.9,96.2,1,5,1
NVME-12851,Western Digital,SN850,2.0.1,32.9,409.06,426.52,12819,0,0,34.1,96.6,0,0,0
NVME-12852,Crucial,P5 Plus,1.1.2,38.7,1694.48,1581.97,38467,0,0,100.0,85.9,0,0,0
NVME-12853,Intel,670p,2.1.0,24.1,738.98,833.0,16398,1,0,61.6,93.8,0,0,0
NVME-12854,Seagate,FireCuda 530,1.1.2,30.9,396.46,361.35,12724,2,0,33.0,96.7,0,0,0
NVME-12855,Intel,670p,1.0.0,29.5,603.95,690.63,13891,0,0,50.3,95.0,0,0,0
NVME-12856,Western Digital,SN850,2.0.1,33.2,39.72,37.45,1074,1,0,3.3,99.7,0,0,0
NVME-12857,Western Digital,SN850,2.1.0,36.8,189.0,214.93,124,0,2,15.8,98.4,1,5,1
NVME-12858,Intel,670p,3.0.5,29.0,305.17,311.59,68,0,6,25.4,97.5,1,5,1
NVME-12859,Seagate,FireCuda 530,1.0.0,36.2,605.93,578.77,33050,1,0,50.5,95.0,0,0,0
NVME-12860,Crucial,P5 Plus,2.0.1,35.2,1025.23,1180.2,28694,0,0,85.4,91.5,0,0,0
NVME-12861,Seagate,FireCuda 530,1.1.2,39.0,23.11,21.18,773,1,0,1.9,99.8,0,0,0
NVME-12862,Samsung,980 Pro,1.0.0,36.5,1272.45,1160.84,37899,0,0,100.0,89.4,0,0,0
NVME-12863,Western Digital,SN850,2.0.1,37.9,721.85,770.29,31446,0,0,60.2,94.0,0,0,0
NVME-12864,Western Digital,SN850,1.0.0,27.1,1166.16,542.53,35070,1,31,97.2,1.2,1,1,1
NVME-12865,Seagate,FireCuda 530,2.1.0,33.3,135.67,111.09,399,0,7,11.3,98.9,1,5,1
NVME-12866,Intel,670p,1.0.0,30.6,1289.63,994.45,25343,0,20,100.0,2.9,1,1,1
NVME-12867,Seagate,FireCuda 530,2.1.0,23.2,1148.93,1003.65,71,0,11,95.7,90.4,1,5,1
NVME-12868,Western Digital,SN850,2.0.1,37.7,1257.7,1506.22,27560,0,0,100.0,89.5,0,0,0
NVME-12869,Crucial,P5 Plus,3.0.5,34.6,270.67,265.77,9989,0,0,22.6,97.7,0,0,0
NVME-12870,Western Digital,SN850,1.1.2,37.1,1153.46,1113.1,27701,47,1,96.1,90.4,1,3,1
NVME-12871,Seagate,FireCuda 530,2.1.0,39.5,714.86,745.69,25022,37,4,59.6,94.0,1,3,1
NVME-12872,Intel,670p,1.1.2,30.6,865.15,1000.96,343,0,9,72.1,92.8,1,5,1
NVME-12873,Crucial,P5 Plus,1.0.0,39.7,247.83,240.08,6609,1,0,20.7,97.9,0,0,0
NVME-12874,Seagate,FireCuda 530,1.0.0,37.9,935.68,1064.16,19231,0,0,78.0,92.2,0,0,0
NVME-12875,Samsung,980 Pro,1.0.0,40.8,1233.17,9.31,160,0,45,100.0,3.0,1,1,1
NVME-12876,Samsung,980 Pro,3.0.5,21.1,329.75,338.72,31515,0,0,27.5,97.3,0,0,0
NVME-12877,Crucial,P5 Plus,3.0.5,34.0,880.85,945.95,28416,0,0,73.4,92.7,0,0,0
NVME-12878,Seagate,FireCuda 530,2.1.0,41.0,1095.49,891.65,34523,0,5,91.3,8.2,1,1,1
NVME-12879,Seagate,FireCuda 530,1.0.0,37.1,181.6,158.65,10888,37,4,15.1,98.5,1,3,1
NVME-12880,Intel,670p,1.0.0,25.2,516.33,456.63,11590,1,10,43.0,95.7,1,4,1
NVME-12881,Crucial,P5 Plus,3.0.5,37.5,522.2,423.66,14632,0,0,43.5,95.6,0,0,0
NVME-12882,Intel,670p,3.0.5,38.7,493.14,524.74,10320,2,0,41.1,95.9,0,0,0
NVME-12883,Seagate,FireCuda 530,3.0.5,27.9,643.24,614.46,26462,0,0,53.6,94.6,0,0,0
NVME-12884,Seagate,FireCuda 530,2.0.1,32.5,634.65,695.14,14373,0,0,52.9,94.7,0,0,0
NVME-12885,Western Digital,SN850,2.1.0,29.2,36.0,30.64,3002,0,0,3.0,99.7,0,0,0
NVME-12886,Seagate,FireCuda 530,1.1.2,37.8,1240.26,347.92,10829,0,35,100.0,8.3,1,1,1
NVME-12887,Seagate,FireCuda 530,2.1.0,38.6,522.75,512.3,19131,0,0,43.6,95.6,0,0,0
NVME-12888,Seagate,FireCuda 530,3.0.5,36.3,785.67,710.32,17096,1,0,65.5,93.5,0,0,0
NVME-12889,Western Digital,SN850,2.1.0,32.9,1370.07,1625.56,35992,0,0,100.0,88.6,0,0,0
NVME-12890,Seagate,FireCuda 530,1.0.0,33.7,665.75,723.16,28432,0,72,55.5,94.5,1,4,1
NVME-12891,Western Digital,SN850,1.0.0,50.0,658.7,611.33,27811,1,0,54.9,94.5,0,0,0
NVME-12892,Intel,670p,2.0.1,39.4,941.62,820.37,453,0,14,78.5,92.2,1,5,1
NVME-12893,Samsung,980 Pro,1.0.0,35.2,368.24,378.86,11460,1,0,30.7,96.9,0,0,0
NVME-12894,Samsung,980 Pro,1.1.2,40.6,368.94,319.71,10441,0,0,30.7,96.9,0,0,0
